ID,target
763,0.43793152475
764,0.125842026022
766,0.0212858847099
769,0.325416530015
770,0.0545146961967
771,0.782290722738
772,0.224756470991
774,0.0976270537523
776,0.710648172495
777,0.0549617936073
780,0.277842475064
782,0.344789088702
783,0.19873490105
784,0.143231955688
785,0.119486485863
787,0.153749550248
788,0.132871337712
790,0.454184531102
792,0.499481493443
793,0.0437936364534
794,0.142336011662
797,0.332439907912
799,0.0523557858111
800,0.232593218728
802,0.117938404768
803,0.782156344286
806,0.0756489059678
807,0.0635625093349
809,0.720921361376
811,0.0854571156738
812,0.636246066884
813,0.867351915943
814,0.0827179048205
816,0.276157576684
821,0.424698446489
822,0.223616701815
825,0.0589495302823
827,0.413736400697
830,0.283453209216
832,0.620366192878
835,0.272784968736
837,0.131056251032
841,0.374541757188
843,0.646447622609
844,0.0540451589211
845,0.756914942202
847,0.566812855073
849,0.0494010617014
851,0.200331588018
852,0.426328237535
854,0.931557457398
855,0.0900368168342
859,0.091349901649
860,0.248555294724
861,0.506124467858
862,0.0323295107893
863,0.0747339875808
864,0.613487627136
865,0.395455153843
866,0.261171148466
867,0.368851935279
868,0.606583048357
872,0.154300768845
873,0.59048181604
876,0.37833965659
880,0.187012958141
884,0.16076183688
885,0.690712164819
887,0.0287091775431
888,0.292611744316
889,0.432787228692
892,0.13271658011
893,0.0307061478493
896,0.127921755822
898,0.51106402551
899,0.362719599042
900,0.0954171825642
901,0.677931649686
903,0.565812413221
904,0.712982525606
909,0.655537833314
912,0.434044382748
919,0.105797692068
920,0.30852758388
923,0.158212540228
926,0.0959167964022
927,0.43488998764
929,0.134969440671
931,0.126657819394
933,0.47208078659
937,0.207316656707
938,0.375856566566
943,0.19334417251
947,0.256812046585
948,0.11876705888
949,0.173925278121
951,0.193842051628
952,0.329145781496
953,0.0722728789328
954,0.342021577194
955,0.249278805365
957,0.262049909923
958,0.296800097724
959,0.0977088742067
961,0.091839169087
962,0.332527536778
963,0.0231375433865
964,0.410862608496
968,0.71607011659
971,0.37312698446
972,0.265475939386
975,0.0904008275899
977,0.0239141176618
978,0.194691611562
979,0.087032445052
980,0.161418771326
981,0.226671723162
982,0.294650523869
984,0.220778521917
986,0.113854063035
989,0.179073969198
992,0.536247293919
993,0.391785087196
997,0.673899884742
1000,0.430022225463
1001,0.766841495418
1003,0.128070485622
1004,0.222963700254
1006,0.105245768227
1008,0.190065193604
1012,0.702782166345
1019,0.294872628416
1020,0.860469756567
1023,0.156837176102
1024,0.18754388111
1025,0.0251615094387
1026,0.692048224133
1030,0.382476381543
1032,0.0796420323256
1034,0.794385357988
1037,0.134961033564
1041,0.819695585447
1042,0.211676358457
1044,0.146480475857
1045,0.154140222248
1048,0.15652003929
1050,0.139151102963
1054,0.26060615664
1055,0.111348179992
1057,0.39182951813
1058,0.206382354334
1059,0.367676162791
1061,0.158328529189
1062,0.0896847785883
1063,0.298807459662
1064,0.23710465934
1065,0.237384857073
1066,0.265049542945
1068,0.839860785606
1070,0.532343402539
1074,0.328926978233
1079,0.133920661697
1080,0.684998064444
1082,0.0886934156909
1089,0.563317131676
1092,0.255010277198
1093,0.121617897159
1096,0.0512683059072
1097,0.110802555367
1098,0.164702204662
1099,0.364736941234
1100,0.248023396406
1102,0.527542392513
1104,0.246400179247
1105,0.0801790342074
1106,0.63557154341
1108,0.591393849168
1109,0.331348426281
1110,0.59256705618
1111,0.171907625503
1117,0.444266364406
1118,0.496738563921
1121,0.118706658613
1122,0.105016432434
1124,0.368448019353
1130,0.350009981779
1132,0.5378220528
1133,0.117634444878
1134,0.741749727091
1135,0.180272328163
1136,0.442559748743
1141,0.282311131939
1142,0.524672209541
1143,0.530317289165
1145,0.134261039109
1146,0.662987330653
1150,0.637407768674
1153,0.0629793901493
1154,0.567561374635
1155,0.141520905352
1156,0.382763704729
1157,0.138287991773
1159,0.0542056212768
1160,0.469980318398
1162,0.100797536712
1164,0.233987693899
1167,0.0608779399037
1168,0.332827686026
1169,0.107986239757
1175,0.0696257207937
1177,0.366384723053
1179,0.147439834177
1180,0.167744230598
1181,0.632467892855
1183,0.455286422933
1187,0.175474542841
1188,0.615729632334
1192,0.369862912429
1194,0.0536456140342
1199,0.151475417748
1203,0.280980950509
1205,0.205189943277
1207,0.272862078976
1211,0.0751332159666
1215,0.173907187076
1219,0.662261813568
1220,0.111333096101
1224,0.400877080923
1226,0.683060861295
1228,0.13018816074
1232,0.124200469198
1234,0.210853241214
1235,0.323281539676
1237,0.277146066399
1241,0.357726326158
1243,0.562466302188
1245,0.111208190784
1247,0.384185095216
1248,0.0992153121408
1249,0.500803534016
1252,0.0677663166289
1253,0.491652946154
1255,0.194395552635
1258,0.130284552786
1259,0.0684898461342
1261,0.185299631839
1264,0.425059183212
1266,0.057866227939
1268,0.144054175222
1273,0.0716710235965
1276,0.337634529439
1277,0.546723722513
1279,0.0545670898355
1280,0.0534138220116
1282,0.158767295822
1287,0.161500948639
1288,0.04462694537
1291,0.147829836018
1293,0.159660690219
1295,0.335429646538
1297,0.326385421547
1298,0.0899807840033
1299,0.157621579025
1300,0.395390238851
1304,0.551912325755
1306,0.202941880747
1307,0.142807521289
1308,0.238635265355
1311,0.223189179189
1312,0.197067704044
1313,0.189851482918
1315,0.0441711705109
1317,0.353249927842
1319,0.37868465334
1320,0.561844603495
1323,0.584933598695
1324,0.0447753427455
1327,0.133603677871
1328,0.0965924159472
1330,0.135236368885
1333,0.377517599798
1334,0.802274758415
1336,0.218271813727
1337,0.321755696982
1346,0.203208724814
1347,0.509357556406
1348,0.0479667725817
1353,0.210300168742
1355,0.147746567061
1356,0.0978833287992
1357,0.488906891079
1358,0.399506093892
1361,0.346556919611
1362,0.917277725537
1365,0.397688968518
1366,0.141618847239
1367,0.124569493296
1369,0.653733883869
1371,0.0720239287995
1372,0.169131080345
1373,0.522245858275
1375,0.0702874910586
1377,0.331767747047
1378,0.349059329175
1382,0.125307890162
1383,0.275789201776
1384,0.223669192879
1386,0.182994927045
1388,0.100040154153
1389,0.135283771739
1390,0.206406483573
1392,0.123437193536
1393,0.130983122828
1394,0.144342915506
1395,0.0757191382709
1397,0.304048678148
1399,0.220543940104
1404,0.0437858806086
1408,0.567093971533
1409,0.183555731666
1412,0.397729999341
1414,0.493395921631
1418,0.185295307503
1419,0.17917987899
1421,0.414806718018
1424,0.518336203898
1426,0.108232494873
1427,0.32586190556
1430,0.0968427336897
1433,0.166099975425
1436,0.304448191807
1443,0.132628309704
1445,0.311294576124
1446,0.276063985219
1449,0.58653167358
1451,0.116379617541
1455,0.238370031108
1456,0.0770340018886
1457,0.131189770108
1460,0.546762259077
1462,0.368063901558
1463,0.0595737395487
1464,0.257245975926
1466,0.0661107899232
1468,0.151868854656
1470,0.120563043353
1471,0.132965630413
1472,0.118601865994
1474,0.255706669183
1476,0.140453513853
1477,0.580469351676
1482,0.155224161466
1485,0.167735638427
1486,0.382867894315
1488,0.16091989308
1489,0.371386512644
1490,0.289675526347
1492,0.04320903838
1493,0.519133469185
1494,0.0645580812689
1495,0.262419284217
1496,0.10200232204
1497,0.306355598192
1501,0.157818469645
1505,0.402517556961
1506,0.202776334944
1507,0.172276964475
1508,0.27187160081
1509,0.384859238288
1511,0.369704824377
1514,0.0634985889639
1515,0.0710248281945
1517,0.284221441822
1518,0.226494709286
1523,0.132509961018
1524,0.514841772698
1525,0.087635296509
1531,0.0551797453756
1533,0.425023703523
1535,0.61128533592
1538,0.0642388497764
1539,0.102841337575
1541,0.302958605023
1542,0.117636559715
1543,0.123851836692
1544,0.501257933883
1548,0.0986248947335
1549,0.552368177564
1554,0.127929395567
1557,0.446140101669
1559,0.441664355642
1560,0.844182448837
1564,0.0949420030039
1566,0.18791759343
1570,0.0876574239084
1571,0.146066293312
1574,0.0281730540253
1575,0.109078276868
1576,0.0794000594275
1577,0.491905409772
1578,0.262223862576
1580,0.0956833162949
1581,0.359957823516
1582,0.232854313312
1593,0.0703282412667
1595,0.536790205686
1599,0.137157741111
1600,0.154735527632
1601,0.119038208326
1602,0.406240153274
1603,0.14710254972
1608,0.291341380782
1611,0.30786767246
1612,0.167985082681
1620,0.601863426311
1621,0.126646600089
1623,0.0574821441612
1625,0.316001859143
1626,0.212838124786
1627,0.246052706841
1628,0.174914949831
1634,0.282715957547
1639,0.193445375671
1642,0.076173748602
1643,0.180850655281
1644,0.377367605735
1645,0.163685143483
1646,0.0597607384015
1649,0.787014963749
1651,0.653708673017
1655,0.102903896873
1656,0.0690788374032
1658,0.511246753074
1659,0.155151179557
1661,0.16245610841
1662,0.536898202439
1664,0.121626063533
1669,0.112261536553
1671,0.206686694018
1672,0.217899522516
1673,0.363940992097
1674,0.132752961367
1675,0.0854597961076
1677,0.380029225434
1679,0.258865293915
1680,0.655535703037
1683,0.656624289892
1684,0.0879168199721
1685,0.344312327657
1686,0.596255289174
1687,0.172219961057
1689,0.194492291249
1690,0.544782395241
1692,0.0719393893561
1693,0.50507147439
1694,0.083323464361
1695,0.138718709596
1696,0.0911008462888
1697,0.599038521066
1700,0.168759338504
1701,0.219403089592
1702,0.637995001921
1703,0.291761435493
1705,0.400536817647
1706,0.306600907469
1707,0.761319432232
1711,0.0975386465326
1714,0.364725938194
1718,0.315411181306
1723,0.230154054959
1726,0.0979763015604
1727,0.58897210066
1728,0.148498921338
1729,0.638459196724
1730,0.622111065653
1731,0.0830567323001
1733,0.137106789217
1735,0.307021847438
1736,0.441271653034
1740,0.14973162477
1742,0.377772563048
1743,0.391103072037
1744,0.153617029425
1745,0.151648558743
1748,0.281425461872
1752,0.151006287652
1753,0.320295181585
1754,0.204371520011
1755,0.0669668960361
1758,0.101622837923
1759,0.128049062501
1760,0.0869297459424
1761,0.16541816621
1763,0.635830067711
1767,0.18891418365
1768,0.0648736362904
1769,0.415916521187
1771,0.320480210325
1776,0.360977661049
1780,0.137621131169
1785,0.0497440949999
1786,0.293424072015
1788,0.21303027634
1792,0.156294913211
1793,0.152612669246
1794,0.0796287367474
1796,0.440954135651
1797,0.404413956778
1798,0.150643718172
1799,0.220826898675
1800,0.408798347643
1802,0.255942363723
1803,0.186661834796
1807,0.349353274947
1809,0.240579809743
1814,0.322503713161
1815,0.300219329785
1816,0.153489100476
1818,0.240232222954
1819,0.235464546109
1823,0.155541932313
1825,0.0741269690155
1828,0.320151573122
1829,0.373930925406
1830,0.189030549537
1831,0.662295475516
1832,0.0465028170411
1835,0.25395914927
1837,0.180440767804
1838,0.182364291562
1841,0.587909013197
1845,0.446202441714
1847,0.199138083653
1849,0.415552474217
1851,0.736008775777
1852,0.43012132548
1854,0.638721536385
1855,0.144249195704
1857,0.260308276851
1859,0.398024504182
1861,0.112422931518
1862,0.0832932397814
1863,0.550489839652
1864,0.563793060225
1867,0.0805380136024
1868,0.363955155946
1871,0.78792168384
1872,0.471589640472
1874,0.128399504885
1875,0.290309883468
1879,0.75503281071
1884,0.229944659453
1885,0.508216019266
1886,0.705093634523
1888,0.0783518796615
1889,0.675063811796
1893,0.612922159242
1898,0.242400939779
1901,0.21574828025
1902,0.153227058078
1906,0.126800633728
1907,0.536384002349
1908,0.421357174501
1909,0.0977159957401
1910,0.152254369076
1911,0.25347858808
1916,0.215459873266
1917,0.445125093193
1920,0.479618070424
1921,0.129926379546
1924,0.0695314746668
1927,0.0659186869441
1929,0.115874657946
1931,0.111412376733
1933,0.0658497458805
1938,0.246030660884
1939,0.341617015569
1941,0.423277938642
1947,0.0558433778093
1948,0.340046605444
1949,0.579137248165
1950,0.140755110777
1951,0.169259323344
1954,0.115519993425
1955,0.149554909914
1957,0.264819826663
1959,0.0699065846371
1962,0.371163395254
1963,0.273812383383
1965,0.132521205645
1967,0.323842453364
1968,0.051481093126
1970,0.078323802334
1972,0.104230782532
1973,0.585758964303
1977,0.294410341714
1980,0.265307713759
1981,0.0686725960887
1984,0.0642163476088
1985,0.15185560026
1986,0.133414593801
1987,0.159881608787
1988,0.0532786517842
1993,0.547484640847
1997,0.0843680318228
1998,0.0948557289458
2002,0.47240093281
2003,0.374926916442
2004,0.0536437756726
2005,0.0718358470392
2007,0.292957514483
2009,0.0746436238185
2010,0.268671923116
2011,0.618774996689
2012,0.208956575131
2013,0.327410489577
2019,0.126432626075
2023,0.370188713686
2024,0.12249148341
2026,0.181570139589
2029,0.104240216512
2030,0.566030135822
2031,0.577125084219
2032,0.544927332316
2033,0.0480770407188
2034,0.247223421459
2037,0.278825602313
2038,0.14858309662
2039,0.112774039162
2040,0.129431890226
2046,0.185727747252
2047,0.163611358204
2049,0.223693559387
2050,0.0959565246144
2052,0.121088076475
2053,0.103730188602
2054,0.48849530977
2056,0.339666918837
2058,0.673767101918
2059,0.279851893753
2060,0.149984379021
2063,0.27170081512
2066,0.531762847276
2067,0.528264419891
2070,0.0702333403519
2071,0.151205478687
2072,0.0733617292569
2073,0.148334922604
2076,0.0388344821797
2078,0.852361761364
2079,0.0909619810007
2081,0.207241762652
2083,0.501872245296
2084,0.0942929260702
2086,0.559062699133
2089,0.0515695618599
2092,0.525274951686
2093,0.121905617211
2098,0.117837225904
2100,0.0948436786379
2103,0.683813100869
2105,0.641362739596
2108,0.509248846764
2110,0.115317285765
2111,0.0840362662085
2113,0.0863487256044
2116,0.173250049783
2118,0.449647704973
2122,0.138354757411
2123,0.174860684186
2126,0.336656542451
2129,0.057648935403
2132,0.141332021587
2133,0.405832083519
2134,0.124171909337
2136,0.355845913383
2137,0.157107963063
2139,0.120522843234
2141,0.347137708273
2147,0.208058465933
2152,0.226398256968
2153,0.135293278126
2155,0.143081980821
2156,0.105531530317
2160,0.0332199687589
2161,0.288686450429
2162,0.16497365659
2163,0.808500008705
2166,0.103352626291
2173,0.10408138202
2174,0.189225636624
2175,0.222736288762
2180,0.538096137363
2182,0.444363707752
2185,0.206530157852
2187,0.268808699476
2188,0.429243846994
2190,0.112491459274
2191,0.243384357075
2192,0.168450303735
2194,0.573737704976
2196,0.183327267573
2197,0.443297518309
2203,0.131741113342
2206,0.140464518072
2208,0.134080310559
2213,0.449145383324
2215,0.218404587295
2218,0.247979708506
2219,0.224249214528
2220,0.531005034388
2221,0.166288503489
2223,0.358173411271
2224,0.284023586794
2225,0.181067586288
2228,0.185778795746
2229,0.356399700635
2234,0.255204927495
2235,0.404577734778
2236,0.17033422016
2237,0.0404106229394
2238,0.62521001336
2240,0.344932316099
2242,0.157571648033
2245,0.293076606868
2248,0.421223415712
2250,0.805194861588
2251,0.316098243645
2253,0.286034564623
2257,0.17905023691
2260,0.574538836417
2261,0.102596746851
2262,0.178969231783
2263,0.103918128754
2264,0.0463361864087
2266,0.406935557345
2267,0.124320453998
2270,0.186268646269
2272,0.217295204498
2278,0.069599667517
2279,0.100873123301
2280,0.119258929941
2281,0.299525042355
2283,0.138847029785
2284,0.164578268042
2287,0.639742035944
2289,0.187407361015
2290,0.12648314751
2292,0.306271339017
2295,0.0604869736668
2297,0.256861113291
2298,0.537947992923
2300,0.460709855781
2301,0.161775505892
2303,0.254397675895
2305,0.190280949461
2307,0.24130978417
2308,0.831311751956
2309,0.143623982032
2311,0.123255801778
2312,0.0777415163113
2313,0.373525271957
2320,0.191381950073
2321,0.400668131296
2324,0.184787507919
2326,0.124746640114
2328,0.754081627562
2329,0.215655183722
2332,0.58263401774
2335,0.321940630584
2337,0.651074216747
2340,0.344526553024
2344,0.158891818676
2345,0.422853574901
2347,0.363848023165
2350,0.100314481046
2351,0.0442388265946
2352,0.244136675437
2353,0.501911674422
2355,0.36775847199
2356,0.250849220202
2365,0.582644757832
2371,0.584899311403
2372,0.0324250668864
2374,0.223438027395
2376,0.131535351059
2383,0.298089856672
2384,0.0549403480894
2385,0.304378481003
2386,0.13769060036
2387,0.335127282946
2389,0.104983778865
2390,0.0782929447937
2391,0.751979091602
2393,0.512484150116
2395,0.143926957591
2396,0.0776438734261
2400,0.079109126772
2402,0.0787726294285
2404,0.305621579738
2407,0.095664527759
2409,0.398713435456
2410,0.205029838317
2412,0.633941624516
2413,0.504223867903
2415,0.362102042102
2416,0.151445033183
2417,0.05568229011
2418,0.226420683845
2420,0.328753176447
2422,0.103158828747
2424,0.304287785564
2425,0.196382983705
2427,0.246420169631
2428,0.18176057898
2429,0.646085324324
2433,0.0827328350863
2434,0.790724659691
2435,0.102870024079
2437,0.390038445624
2439,0.763901319769
2440,0.0344784592031
2441,0.117931410161
2443,0.0629565340965
2444,0.578002267015
2446,0.200042453153
2447,0.0465578007644
2449,0.238382217761
2452,0.290839146822
2454,0.361143853891
2455,0.177053813817
2456,0.254514755956
2458,0.178012034864
2459,0.311572275146
2466,0.183767552496
2467,0.35114407463
2469,0.074811897707
2471,0.061102684758
2473,0.153406724229
2474,0.371451426099
2476,0.0877922261294
2479,0.0792598609364
2481,0.193478809221
2485,0.300919883152
2486,0.0795996667473
2491,0.0840982383719
2492,0.566997865611
2494,0.101211009732
2495,0.164658792366
2496,0.300823767692
2497,0.26764181116
2499,0.441809582598
2501,0.123053101868
2502,0.239852639801
2505,0.327279642998
2515,0.564473384507
2517,0.114110992168
2518,0.198967669322
2520,0.139696450821
2521,0.0974366508678
2524,0.0537093040834
2525,0.115710704531
2526,0.223186934368
2527,0.637905108314
2528,0.128885289993
2529,0.38307909405
2532,0.588486567453
2535,0.342376349057
2536,0.0241954832557
2541,0.122652344186
2542,0.135653705984
2543,0.619912118698
2544,0.272698126867
2545,0.0552482719716
2547,0.347653025428
2562,0.11958279416
2563,0.3374428705
2566,0.393981549273
2568,0.216043387686
2571,0.395482762957
2574,0.0998104674128
2580,0.12871867295
2581,0.701921683716
2583,0.427095305773
2584,0.153920754433
2585,0.0906558343069
2587,0.218538299183
2588,0.28295323968
2589,0.497624142789
2591,0.384752726533
2592,0.397842493939
2596,0.158905334149
2598,0.352868847389
2599,0.0968499272399
2600,0.325942141645
2604,0.159982035152
2607,0.433603832349
2610,0.577262158545
2611,0.115634818062
2612,0.234772665163
2614,0.457546706934
2615,0.298809794221
2617,0.923294793964
2618,0.21197013997
2619,0.238771881401
2621,0.338066174034
2622,0.149687883759
2623,0.0958750884485
2625,0.62167694153
2630,0.0877226677997
2633,0.408580534151
2636,0.379593683848
2637,0.184572040339
2639,0.100959602421
2641,0.180546604126
2643,0.146671053552
2644,0.761648699312
2645,0.180405846865
2649,0.468919756374
2652,0.137455777571
2654,0.700842189474
2655,0.108477520991
2656,0.466170918378
2662,0.202142393682
2664,0.229533663891
2666,0.221191294879
2668,0.152272893908
2671,0.174316339823
2673,0.183360225344
2676,0.34375457087
2678,0.0421458068565
2679,0.0670020600362
2680,0.0604747962368
2683,0.0721429935169
2684,0.172178889319
2686,0.21161746772
2687,0.116113670164
2690,0.173689261391
2691,0.377605047758
2692,0.263593324916
2694,0.302883115501
2695,0.54561645142
2706,0.398586828946
2707,0.113181650612
2708,0.658386447543
2711,0.162727664917
2712,0.228286109795
2713,0.146425194417
2714,0.22537695556
2715,0.134333531033
2717,0.0807023685615
2718,0.109075990026
2719,0.258438709778
2721,0.480333185218
2724,0.103355618903
2725,0.460265663877
2728,0.126638057269
2729,0.462196120451
2733,0.218042240012
2734,0.124825307525
2737,0.134486276209
2738,0.384863323323
2740,0.0494313942642
2746,0.0549597836489
2747,0.134976135337
2749,0.365232139512
2750,0.307005861652
2755,0.151549859606
2756,0.194181653859
2760,0.212076541382
2761,0.127070080504
2762,0.381707494049
2763,0.410492303761
2766,0.465562124852
2767,0.152220842627
2770,0.614302839928
2771,0.191073135335
2775,0.248619272001
2776,0.219167265294
2780,0.26764448926
2782,0.152040607789
2783,0.0275198646949
2786,0.384840576036
2787,0.599892085083
2788,0.0629669724141
2790,0.23302965236
2793,0.512353322055
2798,0.10726463099
2804,0.1051331207
2805,0.0703724850726
2809,0.292560582326
2810,0.486746566
2812,0.23495882298
2813,0.287573873497
2815,0.14683771885
2816,0.153579307025
2818,0.260828879795
2820,0.397841820487
2822,0.346161023668
2823,0.120021762826
2825,0.0825631892713
2826,0.210125265155
2829,0.0581590440407
2832,0.7543912621
2834,0.291641746825
2835,0.0473269892901
2838,0.191743378665
2839,0.078026069731
2842,0.466268559509
2844,0.162267573349
2847,0.355948759005
2849,0.150764571599
2854,0.244953703521
2857,0.0799969545016
2860,0.4906196226
2868,0.0976572579349
2869,0.136019831497
2870,0.12120954742
2875,0.056051416639
2877,0.204625359021
2878,0.677493929028
2880,0.217387295946
2883,0.71282773242
2885,0.22634431801
2886,0.251136488157
2887,0.115691149065
2893,0.17970704999
2899,0.226865207052
2901,0.160353567935
2902,0.24542089478
2904,0.242833269746
2905,0.102370183414
2906,0.0505565401806
2907,0.147584362685
2908,0.596666724757
2909,0.10881227947
2910,0.119138321789
2923,0.371419790954
2924,0.495155538928
2925,0.161642121756
2927,0.0558044175891
2929,0.207762385559
2930,0.0875104659576
2933,0.121103435715
2936,0.102679998887
2937,0.448059514542
2938,0.463014191851
2939,0.0819111304345
2940,0.249138708861
2943,0.107638488876
2945,0.38597450637
2946,0.660923910061
2947,0.17668010463
2948,0.590257578757
2949,0.26764937708
2951,0.581457998272
